reference_date,location,horizon,model,target_end_date,truth,point,wis,mae,persistence_mae
2023-12-02,54,2,ensemble,2023-12-16,33.0,17.50870238949925,7.938221107456977,15.491297610500752,20.0
2023-12-02,54,2,baseline,2023-12-16,33.0,13.0,10.891872733336026,20.0,20.0
2023-12-02,54,3,ensemble,2023-12-23,82.0,20.795,45.24085001919537,61.205,69.0
2023-12-02,54,3,baseline,2023-12-23,82.0,13.0,43.3243919564413,69.0,69.0
2023-12-02,55,1,ensemble,2023-12-09,99.0,45.510000000000005,33.292975174125914,53.489999999999995,65.0
2023-12-02,55,1,baseline,2023-12-09,99.0,34.0,45.196464818669945,65.0,65.0
2023-12-02,55,2,ensemble,2023-12-16,122.0,52.271,43.05293247309993,69.729,88.0
2023-12-02,55,2,baseline,2023-12-16,122.0,34.0,59.71457282524999,88.0,88.0
2023-12-02,55,3,ensemble,2023-12-23,187.0,59.5,86.2553587249952,127.5,153.0
2023-12-02,55,3,baseline,2023-12-23,187.0,34.0,106.12984939775488,153.0,153.0
2023-12-02,56,1,ensemble,2023-12-09,48.0,26.601,12.97459843886609,21.399,25.0
2023-12-02,56,1,baseline,2023-12-09,48.0,23.0,18.67586396244398,25.0,25.0
2023-12-02,56,2,ensemble,2023-12-16,49.0,33.0,9.62997270727149,16.0,26.0
2023-12-02,56,2,baseline,2023-12-16,49.0,23.0,18.545778214086493,26.0,26.0
2023-12-02,56,3,ensemble,2023-12-23,29.0,34.5,5.091007302479389,5.5,6.0
2023-12-02,56,3,baseline,2023-12-23,29.0,23.0,3.50509243553305,6.0,6.0
2023-12-09,01,1,ensemble,2023-12-16,151.0,90.31822671952968,35.2122151324178,60.681773280470324,66.0
2023-12-09,01,1,baseline,2023-12-16,151.0,85.0,44.83947135964837,66.0,66.0
2023-12-09,01,2,ensemble,2023-12-23,278.0,101.0,141.53834056952243,177.0,193.0
2023-12-09,01,2,baseline,2023-12-23,278.0,85.0,156.29704256090386,193.0,193.0
2023-12-09,01,3,ensemble,2023-12-30,298.0,105.0,145.5747295893564,193.0,213.0
2023-12-09,01,3,baseline,2023-12-30,298.0,85.0,170.98037559286468,213.0,213.0
2023-12-09,02,1,ensemble,2023-12-16,4.0,11.764514837802103,4.84505722066736,7.764514837802103,11.0
2023-12-09,02,1,baseline,2023-12-16,4.0,15.0,6.713751608037821,11.0,11.0
2023-12-09,02,2,ensemble,2023-12-23,5.0,12.0,4.1219617065423675,7.0,10.0
2023-12-09,02,2,baseline,2023-12-23,5.0,15.0,5.647841659677465,10.0,10.0
2023-12-09,02,3,ensemble,2023-12-30,4.0,13.012,4.5732986031506275,9.012,11.0
2023-12-09,02,3,baseline,2023-12-30,4.0,15.0,6.090084658346582,11.0,11.0
2023-12-09,04,1,ensemble,2023-12-16,606.0,338.3242988586426,182.54483105341458,267.6757011413574,327.0
2023-12-09,04,1,baseline,2023-12-16,606.0,277.0,263.5156647847783,329.0,327.0
2023-12-09,04,2,ensemble,2023-12-23,962.0,350.1829,475.13852871310314,611.8171,683.0
2023-12-09,04,2,baseline,2023-12-23,962.0,277.0,607.4950962643541,685.0,683.0
2023-12-09,04,3,ensemble,2023-12-30,1151.0,386.5,622.0920805765132,764.5,872.0
2023-12-09,04,3,baseline,2023-12-30,1151.0,277.0,785.0496904885571,874.0,872.0
2023-12-09,05,1,ensemble,2023-12-16,53.0,25.332,16.568086541817287,27.668,29.0
2023-12-09,05,1,baseline,2023-12-16,53.0,19.0,20.20641873879608,34.0,29.0
2023-12-09,05,2,ensemble,2023-12-23,96.0,29.0,51.991826175000014,67.0,72.0
2023-12-09,05,2,baseline,2023-12-23,96.0,19.0,49.340835419006375,77.0,72.0
2023-12-09,05,3,ensemble,2023-12-30,187.0,32.0,135.42030941711178,155.0,163.0
2023-12-09,05,3,baseline,2023-12-30,187.0,19.0,125.2238076944465,168.0,163.0
2023-12-09,06,1,ensemble,2023-12-16,996.0,894.0,71.68245870986266,102.0,365.0
2023-12-09,06,1,baseline,2023-12-16,996.0,602.0,274.7995632838285,394.0,365.0
2023-12-09,06,2,ensemble,2023-12-23,1632.0,1015.53604166447,391.6606359295307,616.46395833553,1001.0
2023-12-09,06,2,baseline,2023-12-23,1632.0,602.0,785.2471975501502,1030.0,1001.0
2023-12-09,06,3,ensemble,2023-12-30,1752.0,1061.0,379.74399440850635,691.0,1121.0
2023-12-09,06,3,baseline,2023-12-30,1752.0,602.0,867.4855573761832,1150.0,1121.0
2023-12-09,08,1,ensemble,2023-12-16,220.0,148.0,34.925510837393816,72.0,94.0
2023-12-09,08,1,baseline,2023-12-16,220.0,118.0,73.43393963989642,102.0,94.0
2023-12-09,08,2,ensemble,2023-12-23,252.0,164.0,48.387293315904095,88.0,126.0
2023-12-09,08,2,baseline,2023-12-23,252.0,118.0,97.52273711680593,134.0,126.0
2023-12-09,08,3,ensemble,2023-12-30,346.0,172.52652395340868,105.62938795715054,173.47347604659132,220.0
2023-12-09,08,3,baseline,2023-12-30,346.0,118.0,185.95034248283778,228.0,220.0
2023-12-09,09,1,ensemble,2023-12-16,120.0,80.5,20.331185627803446,39.5,63.0
2023-12-09,09,1,baseline,2023-12-16,120.0,57.0,43.79148783446534,63.0,63.0
2023-12-09,09,2,ensemble,2023-12-23,115.0,103.4035,14.746177737226306,11.596500000000006,58.0
2023-12-09,09,2,baseline,2023-12-23,115.0,57.0,37.53663232688849,58.0,58.0
2023-12-09,09,3,ensemble,2023-12-30,194.0,111.62723374961246,43.32666517454696,82.37276625038754,137.0
2023-12-09,09,3,baseline,2023-12-30,194.0,57.0,98.88595367568897,137.0,137.0
2023-12-09,10,1,ensemble,2023-12-16,18.0,3.0074,10.88964974935186,14.9926,16.0
2023-12-09,10,1,baseline,2023-12-16,18.0,2.0,10.57416522873924,16.0,16.0
2023-12-09,10,2,ensemble,2023-12-23,24.0,4.36,15.176034330433716,19.64,22.0
2023-12-09,10,2,baseline,2023-12-23,24.0,2.0,14.047502590417206,22.0,22.0
2023-12-09,10,3,ensemble,2023-12-30,60.0,4.163527255405907,49.72323832217037,55.83647274459409,58.0
2023-12-09,10,3,baseline,2023-12-30,60.0,2.0,42.482342632187176,58.0,58.0
2023-12-09,11,1,ensemble,2023-12-16,20.0,14.197761637024936,2.936613146921617,5.802238362975064,9.0
2023-12-09,11,1,baseline,2023-12-16,20.0,11.0,5.76483413773268,9.0,9.0
2023-12-09,11,2,ensemble,2023-12-23,46.0,17.0,17.527072307477425,29.0,35.0
2023-12-09,11,2,baseline,2023-12-23,46.0,11.0,28.10525405214922,35.0,35.0
2023-12-09,11,3,ensemble,2023-12-30,57.0,20.0,24.80018838502662,37.0,46.0
2023-12-09,11,3,baseline,2023-12-30,57.0,11.0,38.06857409713227,46.0,46.0
2023-12-09,12,1,ensemble,2023-12-16,844.0,803.0,51.60932406439975,41.0,96.0
2023-12-09,12,1,baseline,2023-12-16,844.0,745.0,55.821899179904825,99.0,96.0
2023-12-09,12,2,ensemble,2023-12-23,989.0,810.7274169921875,93.18938721480689,178.2725830078125,241.0
2023-12-09,12,2,baseline,2023-12-23,989.0,745.0,154.19511847442388,244.0,241.0
2023-12-09,12,3,ensemble,2023-12-30,1336.0,810.9329528808594,282.18435180058333,525.0670471191406,588.0
2023-12-09,12,3,baseline,2023-12-30,1336.0,745.0,467.20228018804096,591.0,588.0
2023-12-09,13,1,ensemble,2023-12-16,442.0,255.49999999999991,119.03518020326392,186.50000000000009,217.0
2023-12-09,13,1,baseline,2023-12-16,442.0,212.0,208.0860337088153,230.0,217.0
2023-12-09,13,2,ensemble,2023-12-23,746.0,264.56,370.1057628725494,481.44,521.0
2023-12-09,13,2,baseline,2023-12-23,746.0,212.0,507.31633028517246,534.0,521.0
2023-12-09,13,3,ensemble,2023-12-30,1137.0,260.5,732.5568852445855,876.5,912.0
2023-12-09,13,3,baseline,2023-12-30,1137.0,212.0,894.3068692258228,925.0,912.0
2023-12-09,15,1,ensemble,2023-12-16,27.0,22.40350794277395,2.7867266895320757,4.596492057226051,4.0
2023-12-09,15,1,baseline,2023-12-16,27.0,20.0,4.140249712062338,7.0,4.0
2023-12-09,15,2,ensemble,2023-12-23,28.0,22.345,3.1718010613869407,5.655000000000001,5.0
2023-12-09,15,2,baseline,2023-12-23,28.0,20.0,4.583001269143126,8.0,5.0
2023-12-09,15,3,ensemble,2023-12-30,32.0,22.56280064449873,4.703013985178218,9.43719935550127,9.0
2023-12-09,15,3,baseline,2023-12-30,32.0,20.0,7.197694932862372,12.0,9.0
2023-12-09,16,1,ensemble,2023-12-16,67.0,22.0,34.28667168822817,45.0,48.0
2023-12-09,16,1,baseline,2023-12-16,67.0,17.0,35.32014010468366,50.0,48.0
2023-12-09,16,2,ensemble,2023-12-23,115.0,25.0,74.5885991306847,90.0,96.0
2023-12-09,16,2,baseline,2023-12-23,115.0,17.0,71.64268468519467,98.0,96.0
2023-12-09,16,3,ensemble,2023-12-30,163.0,28.0,115.31054576547557,135.0,144.0
2023-12-09,16,3,baseline,2023-12-30,163.0,17.0,114.7635686569909,146.0,144.0
2023-12-09,17,1,ensemble,2023-12-16,254.0,242.6765,17.419091891706785,11.323499999999996,89.0
2023-12-09,17,1,baseline,2023-12-16,254.0,156.0,64.85781140487485,98.0,89.0
2023-12-09,17,2,ensemble,2023-12-23,464.0,273.8,111.87190870079799,190.2,299.0
2023-12-09,17,2,baseline,2023-12-23,464.0,156.0,223.83566677716792,308.0,299.0
2023-12-09,17,3,ensemble,2023-12-30,577.0,303.6105,153.60383020303792,273.3895,412.0
2023-12-09,17,3,baseline,2023-12-30,577.0,156.0,316.8413908507344,421.0,412.0
2023-12-09,18,1,ensemble,2023-12-16,207.0,192.73299238240776,14.224011897579619,14.267007617592242,69.0
2023-12-09,18,1,baseline,2023-12-16,207.0,149.0,37.60981777887343,58.0,69.0
2023-12-09,18,2,ensemble,2023-12-23,286.0,226.1538993198572,33.63020065625454,59.8461006801428,148.0
2023-12-09,18,2,baseline,2023-12-23,286.0,149.0,92.83883284026321,137.0,148.0
2023-12-09,18,3,ensemble,2023-12-30,429.0,260.4684813022613,108.78908017102313,168.5315186977387,291.0
2023-12-09,18,3,baseline,2023-12-30,429.0,149.0,204.91916590659395,280.0,291.0
2023-12-09,19,1,ensemble,2023-12-16,50.0,62.620000000000005,8.23157256645543,12.620000000000005,6.0
2023-12-09,19,1,baseline,2023-12-16,50.0,44.0,3.9895429078203835,6.0,6.0
2023-12-09,19,2,ensemble,2023-12-23,90.0,69.84980195760727,11.859364392476333,20.15019804239273,46.0
2023-12-09,19,2,baseline,2023-12-23,90.0,44.0,31.049173800846713,46.0,46.0
2023-12-09,19,3,ensemble,2023-12-30,99.0,81.70536875724792,13.948473978022902,17.294631242752075,55.0
2023-12-09,19,3,baseline,2023-12-30,99.0,44.0,35.376605443076166,55.0,55.0
2023-12-09,20,1,ensemble,2023-12-16,43.0,46.0,4.658150773981007,3.0,6.0
2023-12-09,20,1,baseline,2023-12-16,43.0,36.0,4.394126095108779,7.0,6.0
2023-12-09,20,2,ensemble,2023-12-23,91.0,53.0,20.418834786477507,38.0,54.0
2023-12-09,20,2,baseline,2023-12-23,91.0,36.0,36.98926898534202,55.0,54.0
2023-12-09,20,3,ensemble,2023-12-30,93.0,60.5405,16.664630427850657,32.4595,56.0
2023-12-09,20,3,baseline,2023-12-30,93.0,36.0,36.949879526860485,57.0,56.0
2023-12-09,21,1,ensemble,2023-12-16,87.0,76.0,8.0774241104624,11.0,29.0
2023-12-09,21,1,baseline,2023-12-16,87.0,58.0,17.738880679893754,29.0,29.0
2023-12-09,21,2,ensemble,2023-12-23,137.0,87.0,25.906518479669522,50.0,79.0
2023-12-09,21,2,baseline,2023-12-23,137.0,58.0,48.43641747634867,79.0,79.0
2023-12-09,21,3,ensemble,2023-12-30,261.0,103.0,100.62295102288469,158.0,203.0
2023-12-09,21,3,baseline,2023-12-30,261.0,58.0,135.3031990669688,203.0,203.0
2023-12-09,22,1,ensemble,2023-12-16,179.0,146.0,17.379713929427318,33.0,57.0
2023-12-09,22,1,baseline,2023-12-16,179.0,121.0,40.63496125646038,58.0,57.0
2023-12-09,22,2,ensemble,2023-12-23,307.0,157.0,97.99498082394531,150.0,185.0
2023-12-09,22,2,baseline,2023-12-23,307.0,121.0,158.08259868074768,186.0,185.0
2023-12-09,22,3,ensemble,2023-12-30,381.0,172.941,142.37440617349424,208.059,259.0
2023-12-09,22,3,baseline,2023-12-30,381.0,121.0,227.94674190337557,260.0,259.0
2023-12-09,23,1,ensemble,2023-12-16,20.0,15.000000000000004,2.726694518750334,4.9999999999999964,11.0
2023-12-09,23,1,baseline,2023-12-16,20.0,9.0,6.458713135500921,11.0,11.0
2023-12-09,23,2,ensemble,2023-12-23,16.0,16.0,2.7779684026252665,0.0,7.0
2023-12-09,23,2,baseline,2023-12-23,16.0,9.0,4.145668270378358,7.0,7.0
2023-12-09,23,3,ensemble,2023-12-30,51.0,19.718,18.27600297494039,31.282,42.0
2023-12-09,23,3,baseline,2023-12-30,51.0,9.0,25.718428016497565,42.0,42.0
2023-12-09,24,1,ensemble,2023-12-16,115.0,81.0,18.09605734349745,34.0,55.0
2023-12-09,24,1,baseline,2023-12-16,115.0,60.0,36.63532954796937,55.0,55.0
2023-12-09,24,2,ensemble,2023-12-23,207.0,95.0,74.89830020634199,112.0,147.0
2023-12-09,24,2,baseline,2023-12-23,207.0,60.0,116.20828166705583,147.0,147.0
2023-12-09,24,3,ensemble,2023-12-30,328.0,109.44,165.23488295376063,218.56,268.0
2023-12-09,24,3,baseline,2023-12-30,328.0,60.0,232.23173258117365,268.0,268.0
2023-12-09,25,1,ensemble,2023-12-16,191.0,133.0,31.67892914816625,58.0,103.0
2023-12-09,25,1,baseline,2023-12-16,191.0,99.0,62.13456739917398,92.0,103.0
2023-12-09,25,2,ensemble,2023-12-23,298.0,153.0,82.59410697951354,145.0,210.0
2023-12-09,25,2,baseline,2023-12-23,298.0,99.0,140.18844734932134,199.0,210.0
2023-12-09,25,3,ensemble,2023-12-30,476.0,164.83,212.14044342868277,311.16999999999996,388.0
2023-12-09,25,3,baseline,2023-12-30,476.0,99.0,300.33557744829625,377.0,388.0
2023-12-09,26,1,ensemble,2023-12-16,238.0,139.0,59.62751494258773,99.0,132.0
2023-12-09,26,1,baseline,2023-12-16,238.0,94.0,100.20474064740645,144.0,132.0
2023-12-09,26,2,ensemble,2023-12-23,245.0,163.0,45.04606915025747,82.0,139.0
2023-12-09,26,2,baseline,2023-12-23,245.0,94.0,98.40000650832594,151.0,139.0
2023-12-09,26,3,ensemble,2023-12-30,527.0,181.0,253.0046501250641,346.0,421.0
2023-12-09,26,3,baseline,2023-12-30,527.0,94.0,321.44528499871996,433.0,421.0
2023-12-09,27,1,ensemble,2023-12-16,78.0,50.0,14.963327686628322,28.0,44.0
2023-12-09,27,1,baseline,2023-12-16,78.0,34.0,29.705022980664577,44.0,44.0
2023-12-09,27,2,ensemble,2023-12-23,110.0,60.2976,28.91753464311876,49.7024,76.0
2023-12-09,27,2,baseline,2023-12-23,110.0,34.0,49.55301882581866,76.0,76.0
2023-12-09,27,3,ensemble,2023-12-30,189.0,67.96317446231842,81.57528054459738,121.03682553768158,155.0
2023-12-09,27,3,baseline,2023-12-30,189.0,34.0,114.51276208007737,155.0,155.0
2023-12-09,28,1,ensemble,2023-12-16,96.0,87.0,7.1604290770188,9.0,19.0
2023-12-09,28,1,baseline,2023-12-16,96.0,76.0,11.475143467717285,20.0,19.0
2023-12-09,28,2,ensemble,2023-12-23,200.0,92.0,67.72758180116615,108.0,123.0
2023-12-09,28,2,baseline,2023-12-23,200.0,76.0,98.89128373353297,124.0,123.0
2023-12-09,28,3,ensemble,2023-12-30,300.0,100.1286449432373,146.95879982015467,199.8713550567627,223.0
2023-12-09,28,3,baseline,2023-12-30,300.0,76.0,195.06118961883092,224.0,223.0
2023-12-09,29,1,ensemble,2023-12-16,154.0,115.26310329804326,22.1093291452245,38.73689670195674,69.0
2023-12-09,29,1,baseline,2023-12-16,154.0,84.0,47.488821692216916,70.0,69.0
2023-12-09,29,2,ensemble,2023-12-23,224.0,133.0,54.7480485199474,91.0,139.0
2023-12-09,29,2,baseline,2023-12-23,224.0,84.0,94.92642928816247,140.0,139.0
2023-12-09,29,3,ensemble,2023-12-30,370.0,167.5,147.02109320994987,202.5,285.0
2023-12-09,29,3,baseline,2023-12-30,370.0,84.0,203.35314518877797,286.0,285.0
2023-12-09,30,1,ensemble,2023-12-16,37.0,25.0,6.252689792537807,12.0,19.0
2023-12-09,30,1,baseline,2023-12-16,37.0,18.0,12.23026437068718,19.0,19.0
2023-12-09,30,2,ensemble,2023-12-23,78.0,25.0,33.51824617275743,53.0,60.0
2023-12-09,30,2,baseline,2023-12-23,78.0,18.0,47.62154106412804,60.0,60.0
2023-12-09,30,3,ensemble,2023-12-30,116.0,30.3,63.93097315562331,85.7,98.0
2023-12-09,30,3,baseline,2023-12-30,116.0,18.0,83.50716350287418,98.0,98.0
2023-12-09,31,1,ensemble,2023-12-16,13.0,8.373601724596424,2.2740513225278227,4.6263982754035755,5.0
2023-12-09,31,1,baseline,2023-12-16,13.0,6.0,3.779687476700855,7.0,5.0
2023-12-09,31,2,ensemble,2023-12-23,53.0,9.85130786895752,34.2585769208949,43.14869213104248,45.0
2023-12-09,31,2,baseline,2023-12-23,53.0,6.0,31.09668668534516,47.0,45.0
2023-12-09,31,3,ensemble,2023-12-30,51.0,11.1,29.619238384110357,39.9,43.0
2023-12-09,31,3,baseline,2023-12-30,51.0,6.0,27.98613908580391,45.0,43.0
2023-12-09,32,1,ensemble,2023-12-16,118.0,62.75,33.190256833655255,55.25,71.0
2023-12-09,32,1,baseline,2023-12-16,118.0,50.0,46.71638339996444,68.0,71.0
2023-12-09,32,2,ensemble,2023-12-23,158.0,76.0,54.19834926579718,82.0,111.0
2023-12-09,32,2,baseline,2023-12-23,158.0,50.0,75.84354988443364,108.0,111.0
2023-12-09,32,3,ensemble,2023-12-30,164.0,87.6538815498352,48.759005632679624,76.3461184501648,117.0
2023-12-09,32,3,baseline,2023-12-30,164.0,50.0,77.46159108121522,114.0,117.0
2023-12-09,33,1,ensemble,2023-12-16,28.0,7.0,15.120909735191946,21.0,21.0
2023-12-09,33,1,baseline,2023-12-16,28.0,6.0,14.758959447203166,22.0,21.0
2023-12-09,33,2,ensemble,2023-12-23,41.0,8.426116679799026,25.28138540698015,32.57388332020098,34.0
2023-12-09,33,2,baseline,2023-12-23,41.0,6.0,23.59265471880806,35.0,34.0
2023-12-09,33,3,ensemble,2023-12-30,57.0,8.22,39.337567407676254,48.78,50.0
2023-12-09,33,3,baseline,2023-12-30,57.0,6.0,36.33761552585087,51.0,50.0
2023-12-09,34,1,ensemble,2023-12-16,305.0,173.41030746557823,81.52211503287053,131.58969253442177,176.0
2023-12-09,34,1,baseline,2023-12-16,305.0,124.0,132.07910677902427,181.0,176.0
2023-12-09,34,2,ensemble,2023-12-23,490.0,195.8620108049109,202.0526613678467,294.13798919508906,361.0
2023-12-09,34,2,baseline,2023-12-23,490.0,124.0,299.20100702252677,366.0,361.0
2023-12-09,34,3,ensemble,2023-12-30,733.0,218.1,388.8907089341917,514.9,604.0
2023-12-09,34,3,baseline,2023-12-30,733.0,124.0,530.7806687248394,609.0,604.0
2023-12-09,35,1,ensemble,2023-12-16,157.0,59.0,77.46057741121217,98.0,114.0
2023-12-09,35,1,baseline,2023-12-16,157.0,43.0,86.76872220120025,114.0,114.0
2023-12-09,35,2,ensemble,2023-12-23,232.0,75.3388350385338,127.80088390548569,156.6611649614662,189.0
2023-12-09,35,2,baseline,2023-12-23,232.0,43.0,152.74129868900863,189.0,189.0
2023-12-09,35,3,ensemble,2023-12-30,237.0,89.92,113.97528670497337,147.07999999999998,194.0
2023-12-09,35,3,baseline,2023-12-30,237.0,43.0,151.98430834897482,194.0,194.0
2023-12-09,36,1,ensemble,2023-12-16,744.0,558.135,105.74848950568013,185.865,399.0
2023-12-09,36,1,baseline,2023-12-16,744.0,347.0,295.7376020473901,397.0,399.0
2023-12-09,36,2,ensemble,2023-12-23,935.0,630.1215390650724,154.74604671839774,304.8784609349276,590.0
2023-12-09,36,2,baseline,2023-12-23,935.0,347.0,457.9119128607592,588.0,590.0
2023-12-09,36,3,ensemble,2023-12-30,1343.0,714.26,327.5282071272624,628.74,998.0
2023-12-09,36,3,baseline,2023-12-30,1343.0,347.0,845.4338635665707,996.0,998.0
2023-12-09,37,1,ensemble,2023-12-16,402.0,296.02,58.40695174972323,105.98000000000002,189.0
2023-12-09,37,1,baseline,2023-12-16,402.0,213.0,147.9205068021767,189.0,189.0
2023-12-09,37,2,ensemble,2023-12-23,733.0,331.678,302.0834248259299,401.322,520.0
2023-12-09,37,2,baseline,2023-12-23,733.0,213.0,467.1436564243468,520.0,520.0
2023-12-09,37,3,ensemble,2023-12-30,1076.0,339.63199999999995,569.5951625421468,736.368,863.0
2023-12-09,37,3,baseline,2023-12-30,1076.0,213.0,802.0797274772315,863.0,863.0
2023-12-09,38,1,ensemble,2023-12-16,16.0,15.15742770065661,1.6999856173728873,0.8425722993433897,1.0
2023-12-09,38,1,baseline,2023-12-16,16.0,13.0,1.8274991755134942,3.0,1.0
2023-12-09,38,2,ensemble,2023-12-23,26.0,18.511922501027584,3.771372071938603,7.488077498972416,9.0
2023-12-09,38,2,baseline,2023-12-23,26.0,13.0,7.882274438940043,13.0,9.0
2023-12-09,38,3,ensemble,2023-12-30,51.0,23.0,19.098551681282242,28.0,34.0
2023-12-09,38,3,baseline,2023-12-30,51.0,13.0,27.887713040565192,38.0,34.0
2023-12-09,39,1,ensemble,2023-12-16,239.0,192.205,24.873419487940613,46.79499999999999,105.0
2023-12-09,39,1,baseline,2023-12-16,239.0,129.0,75.59109355737033,110.0,105.0
2023-12-09,39,2,ensemble,2023-12-23,428.0,234.0519437789917,119.35813313541692,193.9480562210083,294.0
2023-12-09,39,2,baseline,2023-12-23,428.0,129.0,221.68708121439923,299.0,294.0
2023-12-09,39,3,ensemble,2023-12-30,638.0,268.5146578576606,254.25723430118663,369.4853421423394,504.0
2023-12-09,39,3,baseline,2023-12-30,638.0,129.0,416.572419887047,509.0,504.0
2023-12-09,40,1,ensemble,2023-12-16,85.0,77.0,7.518358905309384,8.0,14.0
2023-12-09,40,1,baseline,2023-12-16,85.0,65.0,12.164358989437718,20.0,14.0
2023-12-09,40,2,ensemble,2023-12-23,158.0,84.0,42.519612457605334,74.0,87.0
2023-12-09,40,2,baseline,2023-12-23,158.0,65.0,58.101578714982786,93.0,87.0
2023-12-09,40,3,ensemble,2023-12-30,137.0,90.3775,22.924661422265277,46.6225,66.0
2023-12-09,40,3,baseline,2023-12-30,137.0,65.0,41.34355364981911,72.0,66.0
2023-12-09,41,1,ensemble,2023-12-16,45.0,22.05213739738219,12.072814153647604,22.94786260261781,28.0
2023-12-09,41,1,baseline,2023-12-16,45.0,17.0,18.251458577998818,28.0,28.0
2023-12-09,41,2,ensemble,2023-12-23,103.0,26.6175,57.457702227963274,76.3825,86.0
2023-12-09,41,2,baseline,2023-12-23,103.0,17.0,56.75437880000536,86.0,86.0
2023-12-09,41,3,ensemble,2023-12-30,147.0,31.3875,93.07906610656751,115.6125,130.0
2023-12-09,41,3,baseline,2023-12-30,147.0,17.0,85.16526105482792,130.0,130.0
2023-12-09,42,1,ensemble,2023-12-16,395.0,331.7335,39.09367155496198,63.26650000000001,178.0
2023-12-09,42,1,baseline,2023-12-16,395.0,227.0,116.10619376978553,168.0,178.0
2023-12-09,42,2,ensemble,2023-12-23,709.0,369.5065,199.4973759900503,339.4935,492.0
2023-12-09,42,2,baseline,2023-12-23,709.0,227.0,377.4317929394727,482.0,492.0
2023-12-09,42,3,ensemble,2023-12-30,1033.0,390.679,401.1127084556876,642.321,816.0
2023-12-09,42,3,baseline,2023-12-30,1033.0,227.0,684.5508001407842,806.0,816.0
2023-12-09,44,1,ensemble,2023-12-16,24.0,7.0,11.289036933474714,17.0,18.0
2023-12-09,44,1,baseline,2023-12-16,24.0,6.0,12.965661629877175,18.0,18.0
2023-12-09,44,2,ensemble,2023-12-23,18.0,9.0,5.132685468194252,9.0,12.0
2023-12-09,44,2,baseline,2023-12-23,18.0,6.0,7.529712017468003,12.0,12.0
2023-12-09,44,3,ensemble,2023-12-30,47.0,9.4,28.52965558443068,37.6,41.0
2023-12-09,44,3,baseline,2023-12-30,47.0,6.0,32.524229482381784,41.0,41.0
2023-12-09,45,1,ensemble,2023-12-16,264.0,172.67149999999998,55.37459206050312,91.32850000000002,131.0
2023-12-09,45,1,baseline,2023-12-16,264.0,133.0,109.45724697503496,131.0,131.0
2023-12-09,45,2,ensemble,2023-12-23,421.0,180.228,167.35312621720584,240.772,288.0
2023-12-09,45,2,baseline,2023-12-23,421.0,133.0,262.08166125743867,288.0,288.0
2023-12-09,45,3,ensemble,2023-12-30,649.0,196.742,354.6946100547269,452.25800000000004,516.0
2023-12-09,45,3,baseline,2023-12-30,649.0,133.0,486.25486202503345,516.0,516.0
2023-12-09,46,1,ensemble,2023-12-16,13.0,6.682,3.5393095225907514,6.318,6.0
2023-12-09,46,1,baseline,2023-12-16,13.0,6.0,3.7913958690891247,7.0,6.0
2023-12-09,46,2,ensemble,2023-12-23,33.0,7.815,19.210488604930557,25.185,26.0
2023-12-09,46,2,baseline,2023-12-23,33.0,6.0,17.842264655646552,27.0,26.0
2023-12-09,46,3,ensemble,2023-12-30,48.0,8.0,32.44499806085219,40.0,41.0
2023-12-09,46,3,baseline,2023-12-30,48.0,6.0,29.622255835884495,42.0,41.0
2023-12-09,47,1,ensemble,2023-12-16,180.0,139.55688887757998,21.768141160146733,40.44311112242002,82.0
2023-12-09,47,1,baseline,2023-12-16,180.0,105.0,50.4465122100134,75.0,82.0
2023-12-09,47,2,ensemble,2023-12-23,294.0,163.5,87.56208528347122,130.5,196.0
2023-12-09,47,2,baseline,2023-12-23,294.0,105.0,134.10105467069897,189.0,196.0
2023-12-09,47,3,ensemble,2023-12-30,543.0,189.5,276.898558739781,353.5,445.0
2023-12-09,47,3,baseline,2023-12-30,543.0,105.0,370.2777173241082,438.0,445.0
2023-12-09,48,1,ensemble,2023-12-16,910.0,879.0675,49.82875748775077,30.932500000000005,364.0
2023-12-09,48,1,baseline,2023-12-16,910.0,707.0,124.37451416972863,203.0,364.0
2023-12-09,48,2,ensemble,2023-12-23,1259.0,944.5,166.08145759182474,314.5,713.0
2023-12-09,48,2,baseline,2023-12-23,1259.0,707.0,392.09642969290564,552.0,713.0
2023-12-09,48,3,ensemble,2023-12-30,1530.0,958.26685,305.1538402487908,571.73315,984.0
2023-12-09,48,3,baseline,2023-12-30,1530.0,707.0,634.6883401161191,823.0,984.0
2023-12-09,49,1,ensemble,2023-12-16,24.0,17.428,3.347741738568833,6.571999999999999,7.0
2023-12-09,49,1,baseline,2023-12-16,24.0,15.0,5.26537018696274,9.0,7.0
2023-12-09,49,2,ensemble,2023-12-23,58.0,19.51012301445008,27.475233148266295,38.48987698554992,41.0
2023-12-09,49,2,baseline,2023-12-23,58.0,15.0,33.30080810592888,43.0,41.0
2023-12-09,49,3,ensemble,2023-12-30,80.0,19.921,44.437037144786295,60.079,63.0
2023-12-09,49,3,baseline,2023-12-30,80.0,15.0,53.727384488562286,65.0,63.0
2023-12-09,50,1,ensemble,2023-12-16,8.0,5.0,1.7427292177110918,3.0,5.0
2023-12-09,50,1,baseline,2023-12-16,8.0,3.0,2.9521013384046886,5.0,5.0
2023-12-09,50,2,ensemble,2023-12-23,12.0,5.5,3.4317683014138853,6.5,9.0
2023-12-09,50,2,baseline,2023-12-23,12.0,3.0,5.275494295529912,9.0,9.0
